PeakID,Timepoint,Amplitude,Position (px),Sigma (px),Instantaneous diffusion coefficient
256,109,3.7420784303197654,34.69500238953041,3.4582736165851897,0.0013111853946027412
258,110,3.5293293107486297,34.65519728528779,3.556681031232614,0.0014296070385267637
260,111,3.4025662228711693,34.517417462302625,3.7103393439957966,0.0016348385387087664
263,112,3.3920556959517434,34.332916280420015,3.8255136625718125,0.0018823016633374794
265,113,3.358468336740795,34.07897117062436,3.894297240877833,0.002162940671730004
267,114,3.43378595152636,33.87471534121582,3.9144565839707988,0.00243775003605688
269,115,3.7161263435102123,33.84377715520151,3.860512729344102,0.0026287006455533945
271,116,4.0248795295722575,33.98812886134739,3.740169714081678,0.0027320846619506025
273,117,4.3021371373007415,34.29065857670741,3.602954434213325,0.002783243957890552
274,118,4.490478487729686,34.568102384500186,3.461115706315424,0.0028018023865006587
276,119,4.524601764465572,34.72603898742513,3.374173370459152,0.0028059773757935077
278,120,4.554656190638307,34.82260874920025,3.388706755433689,0.0028038301676954636
280,121,4.610905574641887,35.00498312080365,3.4654699487298757,0.0028785070551610617
282,122,4.629411547173862,35.2611268968631,3.550131712615418,0.0031087109837093633
284,123,4.49837509177546,35.49311170203101,3.632494585485156,0.00344389920866665
286,124,4.347670202606636,35.73798530600085,3.665646966828661,0.003744714540064067
288,125,4.332840679174795,36.07580441519456,3.626707864315689,0.0038796305003810927
290,126,4.451720651889948,36.474906297522246,3.532501136218724,0.003872911139653214
292,127,4.5823953343092185,36.788991839247046,3.4478554605184675,0.0038291145411920363
294,128,4.6149074550855715,37.073960663071965,3.410467192094359,0.003888158246677039
296,129,4.536335950017355,37.33424344663031,3.451386708343812,0.005354973442155828
298,130,4.268606745845112,37.47026424512063,3.5692130297719094,0.012087813400884257
300,131,3.8802507017624244,37.535609663246014,3.7215287930772294,0.02830944416483325
302,132,3.5429332651553778,37.57737963757021,3.839902244740796,0.056191637830363565
304,133,3.355301820615995,37.58811879685751,3.9101621471622754,0.08972146877510212
307,134,3.3257726493023902,37.594446302659904,4.024333781714357,0.12179493542152425
309,135,3.3058988968518763,37.39343548623555,4.106294859072911,0.16746979863407951
311,136,3.3759067179195528,36.89354696188571,4.006764826837689,0.20015806755897445
313,137,3.6065307336287926,36.417050675071394,3.8327964878781784,0.21861324067429205
315,138,3.7595544778699486,36.10148729319789,3.727000218929173,0.22721232189309598
317,139,3.761666777692227,35.95013392182614,3.7151326991387714,0.22925484018555026
319,140,3.558308101137154,35.914491474832694,3.7975036144729732,0.23089987723938532
321,141,3.1595805940702135,35.88848443865307,3.996993527535619,0.23406950965083473
323,142,2.708698268204622,35.91782720860657,4.490946501742243,0.2369822180564714
325,143,2.27466056410261,36.62877823635482,5.299632653147907,0.2386587999053778
327,144,1.8024842978427662,38.757330700413824,6.63985106542047,0.2390092000868721
329,145,1.4549295322836335,42.11529179321854,8.24134763103928,0.2394338566506255
331,146,1.3133999389883646,45.905010239080006,9.130589147082445,0.24127384755306314
333,147,1.389979616673558,49.84890705914265,8.16357513796284,0.24410116793797698
335,148,1.4751169270631146,52.942898809426666,7.374925064485377,0.24678946652852995
337,149,1.2129454887590723,55.52270196862503,8.925102915277112,0.2482507629710019
340,150,1.8752526122868338,61.70663458875798,6.09263317028972,0.2482498302704519
342,151,2.804357856146787,62.88831699504107,4.198055577686817,0.24811003096140488
344,152,3.1056336833354625,62.96884913362968,4.150347505594311,0.24812713555466193
346,153,3.0080322323266877,62.62999959714464,4.6714131937930885,0.24822261047662447
348,154,2.8168800836666823,61.154466267634405,5.303139624912686,0.24828534760605747
350,155,3.1694813575653913,59.2034035357704,4.758301232139531,0.2477580200000927
351,156,3.6602505371137655,58.289356696113764,4.116918877861976,0.2448207948775634
353,157,3.7890767441802993,58.04784818770368,3.8497877332920765,0.23601419001263912
355,158,3.6309872305355273,58.21853953556273,3.8359067658352926,0.2166986699114251
358,159,3.2805848150536905,58.84064744825389,4.057311256707728,0.1865794626096338
360,160,2.8760844750637893,60.021155406652504,4.355861849780194,0.15276060403178948
362,161,2.7667295377867984,61.46062962381236,4.223830024098279,0.11517574379226916
364,162,2.991767272706377,62.46128165786467,3.9413714076962134,0.08302562241474
366,163,3.1890131257285037,63.006201227614326,3.8503164625414033,0.06127160370159851
368,164,3.0403104999649053,62.99790648480651,3.9186046573412634,0.048293199446479806
370,165,2.5966500909530286,62.155580646473275,4.675608169074796,0.0408067760568703
372,166,2.514913877846302,61.466966353666564,4.9854802869717485,0.04132654080812494
374,167,2.6995003756709046,61.729206850876345,4.528332124037202,0.04210970957904775
376,168,2.9092506461092253,61.93337982814083,4.242759860336769,0.04287957386043905
377,169,3.041932076401709,61.94347579610601,4.174632797774681,0.0430267035847307
379,170,3.1132619322487813,61.67180676283221,4.04982496290018,0.043321073214781916
381,171,3.184458030930237,61.215434152337764,3.7611026263345977,0.0434773196052758
383,172,3.3243922966295294,60.867059067850136,3.5469843992068135,0.044013725304611465
386,173,3.468486710469392,60.482104928250735,3.5652523637013096,0.053285745086407994
388,174,3.2836705291017982,59.975767239077264,3.84344802026792,0.07178429249908813
390,175,2.653457471058945,58.81091593306525,4.703750026035001,0.09661658297431001
392,176,2.3311282679060503,56.70578342110735,5.278053915919903,0.1188617773405344
394,177,2.4101090656533146,55.2790851983601,4.969158020007284,0.13159639794535166
396,178,2.207327732341245,54.63664919921458,5.381972881545021,0.13658110155972364
398,179,1.8278441715546523,53.93288197029281,6.823900554440564,0.13877737479573798
400,180,1.8172131923327879,55.220825585326885,6.977360288570781,0.1409433896416743
402,181,2.38728196403794,57.59684984468797,4.861858620757992,0.14598094133082995
404,182,2.68890620766631,58.858905302226525,4.4246008940046355,0.15355850513543187
406,183,2.8141349605369426,59.606754799195876,4.285367686594974,0.15881896390465464
408,184,2.8473626610670904,59.769357134539995,4.276373867502699,0.16130923270588013
410,185,2.673043425848153,59.81359381371332,4.575337940858745,0.1617254656936414
412,186,2.1465954705745043,59.56500095767342,5.5087624819118,0.16116444144243394
414,187,1.4813490791316077,56.7457894347229,8.280138653328219,0.15981241135698904
416,188,1.519976580087142,51.827201803520204,7.977167914673764,0.15806487899158247
418,189,1.857654318911136,48.46630367701622,6.270114196255545,0.1573540641732233
420,190,2.1221559518540594,45.93859587781852,5.640647659760156,0.1561434791827274
422,191,2.6412214965044365,44.9207022396248,4.712809056601743,0.15586289546418206
424,192,2.9472641960381676,44.661050347504144,4.3892868079819465,0.15672559125871752
426,193,2.933657222403871,44.10376684750701,4.4775493462222675,0.15587083765780488
428,194,2.6328506857647436,43.14755071010714,4.900593391388645,0.15302685249487585
430,195,2.2025761240708763,41.537954664247074,5.938444042004896,0.14853637209989434
432,196,1.9463422750579091,39.17997187267577,7.35872653211322,0.14692946269401683
434,197,1.9731528330141954,37.34708185858262,7.792256382051038,0.14828219364471154
436,198,1.811009499763843,37.43454108158746,6.8654754125145745,0.14932205222975783
439,199,1.9521470776455077,37.78672261298627,6.703409407606075,0.14536715733506192
442,200,2.310751596641387,38.18489652038169,6.618171069703121,0.13339556219965387
444,201,2.442850830267733,38.7405347827991,5.851690108824474,0.11149124564276669
446,202,2.2207763421815434,38.97844745921411,6.021793040402533,0.08173473623858506
448,203,1.9024244912952026,40.59233273695278,6.528382850923692,0.05873842369062075
450,204,1.8384126495713973,42.659445874693354,6.439976831982891,0.04989614914118051
452,205,1.9676595228349718,43.35505078499537,5.92548131637106,0.047115535106100996
454,206,2.2220977338862875,43.429585622715706,5.217020569190199,0.046670339029914645
456,207,2.199672815515332,43.07210813676399,5.566622769059542,0.0472224042493324
458,208,2.2480454068859257,42.67254431045264,5.739837666378861,0.046439706152344384
460,209,2.317573921731844,43.43219550639952,5.289405164764687,0.043547699601391085
462,210,2.3045156075691025,45.08696583991526,5.086315681614283,0.04152765755862894
464,211,2.578118927492233,46.441868301775095,4.72706948333804,0.041790722069851155
466,212,2.7973020036333702,46.689587649305544,4.492508001415194,0.042922988794655864
468,213,2.960799828252126,46.38026294442033,4.242016199546955,0.04338586472388568
470,214,3.1955330713584984,45.966244201525875,3.985802109467561,0.04321536040534065
471,215,3.2114753147684505,45.801892341741386,3.8106464203313823,0.04154821333125099
474,216,2.9983929995629386,45.818349455835154,3.6695827789560145,0.03868642228041726
476,217,2.7719819143110964,45.69646153895029,3.666956326294626,0.035588439219349045
478,218,2.5364592107839923,45.3140900927736,3.9822323573030998,0.03244633039539118
480,219,2.249878499739338,44.243012702992914,5.0388211241911645,0.03134969863762554
482,220,2.131965870650599,43.387537024525045,5.662328205649739,0.031396727789930134
484,221,2.006911865364359,42.704844317666385,5.880815580873696,0.03163245275819947
486,222,1.8884018036078924,40.68181209206905,6.790587508692101,0.0320487874684584
488,223,2.085795824130416,39.21285164842443,6.620602180242041,0.032241426222566656
490,224,2.4036334186182695,38.94798826301268,5.785668261383921,0.03203093108974823
492,225,2.733536141771151,38.111040722610035,5.239192639791851,0.03266158419901378
494,226,3.229520284862127,37.22264117874178,4.569944292038301,0.033809805066333624
495,227,3.6590497942909135,36.93926431834713,4.165013488459494,0.03419133943976334
498,228,3.840283857335619,36.68517018576513,4.04285649232337,0.034321344663435414
500,229,3.7789700983658445,36.27627587448766,4.058998076739485,0.03751106743309208
502,230,3.582959847497838,36.05340958255105,4.095974379781029,0.04481966243281101
504,231,3.3741541872127128,35.96907529459445,4.079171221964877,0.05324528919161836
506,232,3.224899935499542,35.91422424120744,3.9617770634963123,0.05737263317758502
508,233,3.160371723545312,35.899472448638754,3.7557341558038484,0.056236076967732494
510,234,3.080376034112793,35.68221456302711,3.673269693993944,0.05286296669592609
512,235,2.8767846149688934,35.1972102144065,3.7858180481036223,0.04969586087261391
514,236,2.6791627292928917,34.32309386499811,3.9922622865176707,0.04641445388644772
516,237,2.7700932566472622,33.227149364788225,4.016892116728512,0.042664991348366516
517,238,3.0184071277368583,32.357673537028255,4.022576560520757,0.04131630423938787
519,239,3.18434448147538,31.528964133920937,4.116736139482007,0.04070620737766151
521,240,3.2386123191757386,30.84981778018241,4.0851893140016635,0.04002489345849117
524,241,2.999447453389369,30.647705083360748,4.136218372231418,0.040862638802570066
526,242,2.416154440760675,30.997759726705425,4.585514783659198,0.04321360559189944
528,243,1.7588162129952098,32.550658952857425,6.0735487596532804,0.04621144495291438
530,244,1.6204426808278665,35.313388936708336,6.915751970646434,0.04830938241750152
532,245,1.793012708917382,37.49199049715754,6.631002896608175,0.048889359599040935
534,246,1.9272770793189111,38.66263780659967,6.4555925264420555,0.04897573844265949
536,247,1.9862068322866946,38.06633158683783,6.59126718867563,0.04949860550729063
538,248,2.2089274639989216,36.39837699922453,6.29483024158869,0.050101677903847175
540,249,2.5649732050987897,35.88899703835509,5.844344022775076,0.05030948622507121
541,250,2.8413044556368585,36.24544592159118,5.456058191211266,0.05030122928968895
544,251,3.0866809261932224,36.609574136356464,5.0953241593996905,0.050436130454390195
546,252,3.3281169572282,37.32246293823259,4.948974129460836,0.05226287413754062
548,253,3.512291169852091,37.95655562239288,4.969105439452518,0.05677335172506038
550,254,3.3980588395919087,37.42404514088284,5.245179596475171,0.06282689568666495
552,255,3.235889553294306,35.77475272312558,5.340690811955273,0.06760964575900397
554,256,3.3516477540341767,34.460306143558356,5.0453014080291245,0.07002795397978238
556,257,3.540604561061835,33.5924406950821,4.775731559840008,0.06517449501343218
557,258,3.746371509033638,32.87341828008832,4.564617572628436,0.08854412367348118
560,259,3.7809186281978118,32.613878239101204,4.571468501255999,0.14446694486031036
562,260,3.5069949494815464,33.03288396199151,4.690971140544617,0.22166087638477597
564,261,3.2781010472145957,34.10137865158545,4.687900096842821,0.2861336882635743
566,262,3.32733653434582,35.08548030343568,4.587105988018848,0.33123693053718817
568,263,3.3170177696707124,35.580235523299955,4.598874400821164,0.3446562696314277
570,264,3.0323085082456642,36.14674180293946,4.76132349604886,0.3480726610617624
572,265,2.654516122088013,37.27643079440597,4.9178438093921875,0.3482936123056966
574,266,2.3020487092159843,38.60079601066648,5.139254179477283,0.3485559384295279
576,267,2.167649607092935,40.239008291764456,5.363536651905632,0.3489959254812766
578,268,2.3309090372259123,41.917660451691425,5.24704362337251,0.34958192599999216
580,269,2.4583228588201376,43.29887417288998,5.075326993995419,0.35146235902878065
582,270,2.3091325723365315,44.36189580746854,5.157529638080527,0.35620216818101513
584,271,1.7285259143583627,46.15354873452212,6.943932746307284,0.3612809097532818
586,272,0.5000000000000001,45.49838553249685,2.1381591765890384,0.3643348363766351
589,273,1.069481153487022,56.35076556432443,11.999999946798356,0.3651424579861945
591,274,1.3502776850636278,62.79161910609166,9.443522587904484,0.3648252996177276
593,275,2.392185902112433,67.20563542938844,4.844544563989264,0.36508629315394003
594,276,3.0866977650684655,68.22454132164636,3.9335312358933394,0.3653606993500239
596,277,3.2256343633350064,68.93315706057037,3.7100263572206664,0.36495753499005223
598,278,3.042640149882685,69.42320679362716,3.660802223579807,0.3632564319706348
600,279,2.8547631826630773,69.72973300091867,3.805190939550396,0.35946976989317064
602,280,2.8098625178389893,69.9310916434247,4.0514929061300835,0.35372041360766304
604,281,2.855824418682716,70.4222091871418,4.255819201087859,0.34754115386215156
607,282,2.843211516059159,71.51192864174664,4.5413508527515525,0.3410165826478887
609,283,2.475010572574112,73.07692469121604,5.194691276904985,0.3367366944229939
611,284,2.0583589197225862,75.4689519795762,5.823855610798411,0.32157176530101056
613,285,2.1396987019545732,77.4615419511545,5.091810200141214,0.28730057697820705
615,286,2.3319494159420597,77.76863033968776,4.4601215936126595,0.23345541631802405
617,287,2.5689133715777985,77.37038767093246,4.162437445907123,0.17734861696028342
619,288,2.683798250214582,76.71082483391797,4.209463126841703,0.10375920186505008
621,289,2.7091952803049675,75.52148111285412,4.491854420766155,0.0897012467531237
623,290,2.971357506899452,74.26805372709391,4.47008138693201,0.09113877184313901
625,291,3.115443512869063,73.6100588294201,4.400981573071369,0.09398384222196961
627,292,2.982765956090281,73.51178945418113,4.512304594613929,0.09484074774767365
629,293,2.8271266830414254,73.51708789117079,4.570008728108069,0.09537595299576619
631,294,2.7196441543020833,73.2456558602081,4.542144318021325,0.09814115618620535
633,295,2.668910987817568,73.0238153629145,4.478545907456293,0.10866225643817395
635,296,2.6641334196142124,73.0344278636515,4.483803506148269,0.12302496980735102
637,297,2.6885835100737476,72.7585133981119,4.540860311243748,0.13573963979857698
639,298,2.6488650058009635,72.15212233941266,4.675943788906888,0.14679376008445041
641,299,2.484672121699342,72.1103319400086,4.936745349277628,0.1538190104549171
643,300,1.9743263065902155,73.45779312197578,5.92995342395542,0.1568071328394636
645,301,1.541651073024284,77.05075830819003,7.5643374644732955,0.1568062799476387
647,302,1.8523973421922022,80.5800909562214,6.037352672949228,0.15504223060286484
649,303,2.436316572445162,82.16841054455848,4.535230357617542,0.15291559083165068
651,304,2.9030836378323217,82.9717067850159,4.004460838044858,0.1513163738065696
652,305,3.328743018968911,83.50854237937968,3.72282500826612,0.15077750902205925
654,306,3.502194561052665,83.9786061109873,3.598392875920739,0.15091262667915692
656,307,3.2973961559343343,84.54047341071467,3.7519608825791284,0.15123247656071342
659,308,2.61929431920419,85.3556324976217,4.46698330205654,0.15159350183341472
661,309,1.6263285691039897,88.14365231177024,7.465386303024897,0.15237726112370548
663,310,1.6198867497925387,92.67181592417607,7.4127022800953615,0.15627235819013
665,311,2.2132823334522143,95.48992263822802,5.009015337317753,0.16522545355973614
667,312,2.4035459947563167,96.81743134769387,4.570307554578964,0.17490592517453266
669,313,2.4405755220352767,98.07111309835051,4.6601846665672175,0.17870623523323656
671,314,2.473097774848094,98.88612019261033,4.756804046826443,0.1723785840397128
673,315,2.473029259445757,98.91568850579868,4.7397702777831725,0.15706593104291133
675,316,2.5739106782572585,98.71448357676248,4.502245570468123,0.14771540962775684
677,317,2.744721591370209,98.59082610431365,4.187189828308495,0.16592156775795958
679,318,2.933102272569567,98.42553420299151,4.020147213844483,0.2041749804840881
681,319,3.133573183021954,98.02252773720491,3.824632828006396,0.24229424044215503
682,320,3.339466344278819,97.52330305233527,3.543782905406286,0.2671533142078291
684,321,3.5841319966645173,97.18643599620367,3.3953363766119145,0.26935609029106217
686,322,3.601942960045984,96.90285028389707,3.4366633907955313,0.2570338808841357
689,323,3.182762382281076,96.49281424305745,3.7765657363349403,0.2424096314679195
691,324,2.5125976302094286,95.3036429242921,5.061068684661889,0.22953342729889867
693,325,2.170823260604052,92.4646890837881,6.601355603837975,0.22337223479857415
695,326,2.4713493001699627,89.65767379836068,5.812906018688031,0.22692670357146866
697,327,2.9319690203250817,88.22591614779196,4.549702590997406,0.23265967303735058
699,328,2.9335866723495396,87.78075810483035,4.143571800096109,0.2367342125983734
701,329,2.4416158347194625,87.84935531293102,4.2601188362465985,0.23937384859380023
703,330,1.6377975892230405,88.8137736850167,5.52899014706739,0.2400352751735543
705,331,0.972864108875808,94.2694562668925,11.304302503214462,0.24083745793990147
707,332,1.1477180633100441,99.97840668294884,9.478987808462973,0.24477522586233985
709,333,1.82278643659787,103.73096115131236,5.196471998264794,0.2542423943451339
711,334,2.2626109264292853,105.27613478900008,4.542804915977779,0.2690254660881176
713,335,2.493656939530989,105.72306528962609,4.403150413855958,0.28240752283030257
715,336,2.2974219472313404,105.01273857195284,4.751282880993652,0.2917947605963641
717,337,1.7951191677611633,103.02810709554151,5.8446435307532125,0.30050362126061114
719,338,1.5909227426350616,99.98096808744592,6.357342927772941,0.3086487607588212
721,339,1.8982218257245767,97.72206104160779,5.234903685179836,0.3165450177819235
723,340,2.1971715401012015,96.63936606509998,4.800276620370594,0.32413720226953147
725,341,2.2731510561155615,95.53603288399324,4.950663487536845,0.33685222237435497
727,342,2.3187192299596053,94.14653418251332,5.140450325367686,0.3601254522224152
729,343,2.3377227872500543,93.16121660676109,5.309819325987477,0.3751324475140868
731,344,2.159585438003841,92.78929978670108,5.80811942124412,0.3670313652506791
733,345,1.9352734007797006,93.78204574057729,6.424989951391071,0.33698388299535403
735,346,2.0543762107352515,96.26856423415752,5.868357562770082,0.2954913996780285
737,347,2.130736061720921,98.3154860981658,5.7034503549736595,0.2767870397526566
739,348,2.0028919550780167,100.89700948075361,6.148676871282424,0.2879307561510575
741,349,2.3131469846287946,103.53326991023577,5.339404118786031,0.3204432075727949
743,350,2.4695975785047284,104.90530055950083,4.880005636890595,0.3519559765672509
745,351,1.97322197990257,106.35469983412003,5.5227013261707,0.3706420213995424
747,352,1.6001630796208712,109.40910847196709,6.654319411430029,0.37626141650604883
749,353,1.5447150855263583,112.62199324821607,7.153637897700768,0.3723411392363428
751,354,1.5552780935699753,115.28991445078975,6.913302870186628,0.3673466170077398
753,355,1.7267494064794495,116.63340927218533,5.894860082583672,0.3641364582772378
755,356,1.4790452464070307,118.63078894325794,7.8824806322963274,0.36243480491130214
757,357,1.3713701757118952,123.9364212598437,10.657061049620284,0.36248294299244654
759,358,2.067069881678825,126.89678591223594,6.449534378833584,0.36187662358255235
761,359,2.4540580799721172,127.16930799889847,5.587162681421482,0.3571488057549076
763,360,2.346964085131023,126.32481135070896,5.732250612379052,0.34626552087867335
765,361,2.0787712554195474,124.89917652765669,5.947891112174522,0.332536651159936
767,362,1.5302968365219516,122.23718288915298,8.300581815769968,0.320742520160077
769,363,1.188923357736134,117.49806548073389,10.547039159283115,0.30789526334531603
771,364,1.3022729839507419,112.23195728273902,8.865544178146031,0.2941101131424594
