Timepoint,Intensity,Step
137,0.0,0.1954233678214288
138,0.0,0.1954233678214288
139,0.0,0.1954233678214288
140,0.0,0.1954233678214288
141,0.0,0.1954233678214288
142,0.0,0.1954233678214288
143,0.0,0.1954233678214288
144,0.0,0.1954233678214288
145,0.0,0.1954233678214288
146,0.0,0.1954233678214288
147,0.0,0.1954233678214288
148,0.0,0.1954233678214288
149,0.0,0.1954233678214288
150,0.0,0.1954233678214288
151,0.0,0.1954233678214288
152,0.0,0.1954233678214288
153,0.0,0.1954233678214288
154,0.0,0.1954233678214288
155,0.5,0.1954233678214288
156,0.0,0.1954233678214288
157,0.0,0.1954233678214288
158,0.0,0.1954233678214288
159,0.0,0.1954233678214288
160,0.0,0.1954233678214288
161,0.0,0.1954233678214288
162,0.0,0.1954233678214288
163,0.0,0.1954233678214288
164,0.0,0.1954233678214288
165,0.0,0.1954233678214288
166,0.0,0.1954233678214288
167,0.0,0.1954233678214288
168,0.0,0.1954233678214288
169,0.0,0.1954233678214288
170,0.0,0.1954233678214288
171,0.0,0.1954233678214288
172,0.0,0.1954233678214288
173,0.0,0.1954233678214288
174,0.0,0.1954233678214288
175,0.0,0.1954233678214288
176,0.0,0.1954233678214288
177,0.0,0.1954233678214288
178,0.0,0.1954233678214288
179,0.0,0.1954233678214288
180,0.0,0.1954233678214288
181,0.0,0.1954233678214288
182,0.0,0.1954233678214288
183,0.5,0.1954233678214288
184,0.0,0.1954233678214288
185,0.0,0.1954233678214288
186,0.0,0.1954233678214288
187,0.0,0.1954233678214288
188,0.0,0.1954233678214288
189,0.0,0.1954233678214288
190,0.0,0.1954233678214288
191,0.0,0.1954233678214288
192,0.0,0.1954233678214288
193,0.5,0.1954233678214288
194,0.0,0.1954233678214288
195,0.0,0.1954233678214288
196,0.0,0.1954233678214288
197,0.0,0.1954233678214288
198,0.5,0.1954233678214288
199,0.0,0.1954233678214288
200,0.0,0.1954233678214288
201,0.0,0.1954233678214288
202,0.0,0.1954233678214288
203,0.0,0.1954233678214288
204,0.0,0.1954233678214288
205,0.0,0.1954233678214288
206,0.0,0.1954233678214288
207,0.0,0.1954233678214288
208,0.0,0.1954233678214288
209,0.5,0.1954233678214288
210,0.0,0.1954233678214288
211,0.0,0.1954233678214288
212,0.0,0.1954233678214288
213,0.0,0.1954233678214288
214,0.0,0.1954233678214288
215,0.0,0.1954233678214288
216,0.0,0.1954233678214288
217,0.0,0.1954233678214288
218,0.0,0.1954233678214288
219,0.0,0.1954233678214288
220,0.0,0.1954233678214288
221,0.0,0.1954233678214288
222,0.5,0.1954233678214288
223,0.0,0.1954233678214288
224,0.0,0.1954233678214288
