PeakID,Timepoint,Amplitude,Position (px),Sigma (px)
460,136,6.92830472540111,164.12096163716305,3.3899250774835483
464,137,6.837623090455233,164.49164071545067,3.3787897773835276
467,138,6.9289575398685015,164.7558196207385,3.34903806654564
470,139,6.954570509310777,164.8514378601301,3.3030347704930376
473,140,7.102899714305591,164.7896943370379,3.321636658327065
476,141,7.232557500491004,164.57634310761304,3.40769497305156
479,142,7.095228864958721,164.25057521500673,3.545828606909282
482,143,6.878432505969811,163.90200086071215,3.6886087530964287
485,144,6.651960020045595,163.6337391196288,3.7735211798108685
488,145,6.428298715088629,163.50355362302332,3.811458736414478
491,146,6.306563839994715,163.44731172231798,3.818714440644994
494,147,6.3953485584922465,163.32098062087275,3.7890388091614677
497,148,6.718258125045727,163.16315387973953,3.731810044609328
499,149,7.183613708940019,163.07537949927226,3.6635937536699354
502,150,7.480612850771113,163.07868413761855,3.6225484697053654
506,151,7.39746447225891,163.13140639557875,3.606301757864477
509,152,7.217814187721376,163.17027884302252,3.60432468339837
512,153,7.131762713920782,163.22521073447766,3.6527772494358204
515,154,7.0071392604993115,163.33120497895024,3.7251905025785113
518,155,6.824938037418494,163.53790078764663,3.7980501841146848
521,156,6.560691482609939,163.93792846341256,3.8840724022168933
524,157,6.3378885815426464,164.57655336198647,3.878181908724329
527,158,6.354344094012529,165.23033763570294,3.712844212329481
530,159,6.533728552157471,165.734267697616,3.5374705892699976
533,160,6.891900166211127,166.04932427085257,3.3821556864511657
535,161,7.34384916723471,166.20048569270455,3.262005359340477
538,162,7.712790117519384,166.2787764576296,3.2001693650232985
541,163,7.947702104000991,166.31309648475536,3.222367551654285
544,164,8.026237271053951,166.25985336223528,3.3083925600575603
547,165,7.984732086593287,166.1126469630447,3.4162341414323016
550,166,8.010236419082402,165.98183033298804,3.4932939392374043
553,167,7.915998273016105,165.9383279299453,3.517562518486392
556,168,7.571355662568269,165.97608130016758,3.51368743017234
559,169,7.250207838818413,166.02383223963307,3.4875418501953543
563,170,7.09645949908484,166.04114713345635,3.4719024104339136
566,171,7.08378157986606,166.05707941202093,3.469907308516742
569,172,7.065847612045168,166.07980638818836,3.456420325423284
571,173,7.096660968471284,166.08242684372942,3.468882666542087
574,174,7.360283679399756,165.94815694690521,3.4854069242783727
577,175,7.748573051094182,165.7245483195206,3.46094255078663
580,176,8.088938322667746,165.492520866422,3.43525999468653
583,177,8.197850282068416,165.24876825266483,3.3991413017185512
586,178,8.009177473430585,165.03465902192835,3.3852481618608783
589,179,7.716786841130719,164.82922309565674,3.406896630715427
592,180,7.480732140399423,164.62920397241447,3.450506318128886
595,181,7.4332924308925055,164.5014466097219,3.514352779106221
599,182,7.628827945306641,164.47369270190237,3.5361203188558896
602,183,7.756583110017683,164.4130882573218,3.5069971906235877
605,184,7.559235932100212,164.31774036542197,3.4132363798402503
608,185,7.288074687975229,164.2869873245061,3.296057575210253
611,186,7.102851588933054,164.21468746552287,3.2516680624334198
614,187,7.018481712687217,164.0139287036469,3.2553276266842905
617,188,7.19589202514639,163.7800222525273,3.287943098352154
620,189,7.453965854793485,163.5593903163447,3.3634563855353856
623,190,7.545953911374726,163.31897606724968,3.433557994188051
626,191,7.555966730745267,163.07284174782,3.5010800996434575
629,192,7.6124060265139315,162.883654133105,3.560964767295518
632,193,7.633912303169208,162.66595439019824,3.6160383549418746
635,194,7.6573789671885395,162.3515735767351,3.6978750182468483
638,195,7.756959226018518,162.06960455794933,3.738147162689005
641,196,7.668244886986055,161.99790532152937,3.716036261052627
644,197,7.477676606522521,162.15095569681793,3.674463871009887
647,198,7.638625542952323,162.33294940426904,3.6379211395382116
649,199,8.402856227324639,162.4986221768788,3.6214217659109478
652,200,9.349816114189805,162.64360417233138,3.6330648799884546
655,201,9.68989991017845,162.79997369092663,3.719470053609662
658,202,9.173173330144486,162.90394550634633,3.8196232541378565
662,203,8.253180534194184,162.92968620744523,3.8201564911531345
665,204,7.848468166798791,162.98799564965688,3.72019027554448
668,205,8.118856982813174,163.02449235448196,3.607583619591754
671,206,8.632623433308256,163.01081050540085,3.503034820888249
674,207,8.999784947899428,162.9390583228203,3.4113156478788333
677,208,9.181593982972725,162.78566928528585,3.3464875548935717
680,209,9.312766162052045,162.5651700435251,3.319209425065873
683,210,9.477268163790562,162.31823970719833,3.350608162075717
686,211,9.638881420889069,162.1001773596858,3.401683196203448
689,212,9.403187149237894,161.9529540952205,3.4585447404768144
692,213,9.014603255403093,161.8777680575048,3.520460723744435
695,214,8.77662702674635,161.83793644307863,3.5327267739762926
698,215,8.705059667381203,161.79468055475093,3.501359810385507
700,216,8.683218637681808,161.78293408278805,3.5106788394914954
703,217,8.475823580287988,161.79457174521474,3.5586862119608034
707,218,8.008788737014298,161.67274466292363,3.5995327536278596
710,219,7.611340853227336,161.38661306354703,3.629291671194868
713,220,7.641126511674089,161.07797631594227,3.659273510717657
716,221,7.7833932595524224,160.75157575826998,3.661225419529835
718,222,7.886071205502971,160.5037018500517,3.6190571291450224
721,223,8.076411545670677,160.48030765301408,3.5503161933534475
724,224,8.207149510021818,160.6451788564172,3.4733780336121693
727,225,8.263869347684965,160.91979938170698,3.4712599703194313
730,226,8.279303224829047,161.1829289993888,3.572466511763726
733,227,8.068730119850867,161.33768055822563,3.706734994951602
736,228,7.6733906606785585,161.39611283064377,3.8780350324895654
739,229,7.187291684283465,161.54820008397317,4.003867772928368
743,230,6.816788235360733,161.8092993873346,3.9779798943244087
746,231,6.535154834486623,161.9797511949353,3.9323577984950866
749,232,6.206712105040293,162.00943505970574,3.9369881106878606
752,233,6.078588616878516,161.8973999239825,3.902939559801223
755,234,6.055759868033379,161.7189730006972,3.8104408796872122
758,235,6.051890098759993,161.60549966069178,3.7378345914191797
760,236,6.268497357330589,161.66387290844054,3.684046402321095
763,237,6.502617373895857,161.77366474410795,3.5867326749291286
766,238,6.8263469854890575,161.81488145981703,3.5116550434720333
769,239,7.554372149481392,161.81605257671092,3.482548044510262
772,240,8.278473158803752,161.77074189841665,3.447612368219595
775,241,8.443557211448514,161.66625946046702,3.379546943606802
779,242,7.9308065824737835,161.58362752593132,3.316973657610935
782,243,7.319133108985275,161.52274278390595,3.329540913829451
