PeakID,Timepoint,Amplitude,Position (px),Sigma (px)
1,0,15.721464691964199,36.9785393796878,1.3530155217627682
2,0,10.39207496549393,55.96279346488233,1.3243274772113098
3,0,14.79663685432811,43.60120128808896,1.323222753550846
4,0,10.289752374150568,97.1500061842426,1.5120946142184781
5,0,7.486272047637147,79.08642598240066,1.8156548316877832

